,BCH-USD,BTC-USD,ETH-USD,LTC-USD,BCH-USD_price,BTC-USD_price,ETH-USD_price,LTC-USD_price,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2018-09-04 12:35:00,0.0,-11.318441297499984,0.0,0.0,647.8725,7368.02,291.0475,68.695,14975.4759549523,83394.50184880584,47.905302791669506,98369.97780375814,0.0
2018-09-04 12:36:00,0.0,-11.318441297499984,0.0,0.0,646.78,7362.865,290.6025,68.6925,15092.16908472954,83336.15528391722,58.34656488861983,98428.32436864676,0.0
2018-09-04 12:37:00,0.0,-11.318441297499984,0.0,0.0,644.8299999999999,7356.41,290.18,68.625,15238.290161880272,83263.09474534185,73.06053857536158,98501.38490722212,0.0
2018-09-04 12:38:00,0.0,-11.318441297499984,0.0,0.0,643.17,7352.58,290.115,68.555,15324.989422219121,83219.74511517242,43.34963016942412,98544.73453739155,0.0
2018-09-04 12:39:00,0.0,-11.318441297499984,0.0,0.0,643.17,7353.5475,289.95500000000004,68.5075,15303.088238308454,83230.69570712776,-10.950591955328353,98533.78394543621,0.0
2018-09-04 12:40:00,0.0,-11.318441297499984,0.0,0.0,643.7225,7353.9025,289.64,68.455,15295.052144987218,83234.71375378838,-4.0180466606178475,98529.7658987756,0.0
2018-09-04 12:41:00,0.0,-10.718441297499984,0.0,0.0,643.79,7354.6875,289.505,68.39750000000001,19687.888285900146,78830.78623020691,-11.09138266853584,98518.67451610706,2.206406249999999
2018-09-04 12:42:00,0.0,-10.718441297499984,0.0,0.0,644.415,7356.5575,289.64,68.3375,19647.80131544749,78850.82971543324,-20.0434852263238,98498.63103088073,0.0
2018-09-04 12:43:00,0.0,-10.718441297499984,0.0,0.0,644.385,7356.974999999999,289.7725,68.345,19638.851416964084,78855.30466467494,-4.474949241701564,98494.15608163903,0.0
2018-09-04 12:44:00,0.0,-10.718441297499984,0.0,0.0,644.66,7360.0975,289.8875,68.345,19571.91475106118,78888.7729976264,-33.46833295144799,98460.68774868757,0.0
2018-09-04 12:45:00,0.0,-10.718441297499984,0.0,0.0,645.37,7363.227499999999,290.0,68.425,19504.817308538855,78922.32171888756,-33.54872126116637,98427.13902742641,0.0
2018-09-04 12:46:00,0.0,-10.718441297499984,0.0,0.0,645.3100000000001,7364.9925,289.9975,68.475,19466.981210758648,78941.23976777766,-18.918048890100728,98408.22097853631,0.0
2018-09-04 12:47:00,0.0,-10.718441297499984,0.0,0.0,644.6600000000001,7361.985000000001,289.9975,68.4875,19531.452635163107,78909.00405557542,32.235712202228086,98440.45669073853,0.0
2018-09-04 12:48:00,0.0,-10.718441297499984,0.0,0.0,644.2275000000001,7357.985,289.9125,68.4825,19617.200165543123,78866.13029038542,42.873765190009685,98483.33045592855,0.0
2018-09-04 12:49:00,0.0,-10.718441297499984,0.0,0.0,643.99,7356.9974999999995,289.71750000000003,68.4875,19638.36908710569,78855.54582960413,10.584460781283184,98493.91491670982,0.0
2018-09-04 12:50:00,0.0,-10.718441297499984,0.0,0.0,643.985,7358.98,289.61,68.4675,19595.870467361106,78876.79513947642,-21.2493098722945,98472.66560683753,0.0
2018-09-04 12:51:00,0.0,-10.718441297499984,0.0,0.0,643.6800000000001,7359.73,289.5225,68.44,19579.79280541485,78884.83397044956,-8.038830973124988,98464.62677586441,0.0
2018-09-04 12:52:00,0.0,-10.718441297499984,0.0,0.0,643.385,7360.64,289.5075,68.45,19560.28524225339,78894.58775203029,-9.753781580733174,98454.87299428368,0.0
2018-09-04 12:53:00,0.0,-10.718441297499984,0.0,0.0,643.385,7360.965,289.5,68.46249999999999,19553.31825541002,78898.07124545197,-3.4834934216855453,98451.38950086199,0.0
2018-09-04 12:54:00,0.0,-10.718441297499984,0.0,0.0,643.39,7360.967500000001,289.5025,68.4525,19553.264663203518,78898.09804155522,-0.026796103249209044,98451.36270475874,0.0
2018-09-04 12:55:00,0.0,-10.718441297499984,0.0,0.0,643.39,7360.967500000001,289.4225,68.455,19553.264663203518,78898.09804155522,0.0,98451.36270475874,0.0
2018-09-04 12:56:00,0.0,-10.918441297499983,0.0,0.0,643.39,7360.0625,289.2975,68.455,18099.91653570201,80360.41035218097,8.964183124244506,98460.32688788298,0.7360062499999974
2018-09-04 12:57:00,0.0,-10.918441297499983,0.0,0.0,643.39,7357.955,289.165,68.4575,18145.93776577097,80337.3997371465,23.010615034482008,98483.33750291746,0.0
2018-09-04 12:58:00,0.0,-10.918441297499983,0.0,0.0,643.3825,7356.634999999999,289.17,68.4525,18174.762450796392,80322.98739463378,14.412342512706731,98497.74984543017,0.0
2018-09-04 12:59:00,0.0,-10.918441297499983,0.0,0.0,642.655,7354.13,289.1575,68.46,18229.463841696837,80295.63669918355,27.35069545022872,98525.10054088039,0.0
2018-09-04 13:00:00,0.0,-10.918441297499983,0.0,0.0,641.25,7352.585,289.165,68.4525,18263.201825306125,80278.76770737891,16.86899180463827,98541.96953268503,0.0
2018-09-04 13:01:00,0.0,-10.518441297499983,0.0,0.0,640.565,7355.8150000000005,289.165,68.455,21133.52353152426,77371.70827276984,-36.737728390930116,98505.2318042941,1.4711630000000013
2018-09-04 13:02:00,0.0,-10.518441297499983,0.0,0.0,640.565,7358.1425,289.1675,68.455,21084.560187284398,77396.18994488977,-24.481672119925086,98480.75013217417,0.0
2018-09-04 13:03:00,0.0,-10.518441297499983,0.0,0.0,641.1825,7358.1425,289.1675,68.4575,21084.560187284398,77396.18994488977,0.0,98480.75013217417,0.0
2018-09-04 13:04:00,0.0,-10.518441297499983,0.0,0.0,642.075,7359.9974999999995,289.1625,68.4575,21045.536770070685,77415.70165349662,-19.511708606857876,98461.23842356731,0.0
2018-09-04 13:05:00,0.0,-10.518441297499983,0.0,0.0,642.8675000000001,7359.994999999999,289.115,68.4575,21045.58936227717,77415.67535739338,0.02629610324910718,98461.26471967055,0.0
2018-09-04 13:06:00,0.0,-10.318441297499984,0.0,0.0,643.36,7359.995,288.96500000000003,68.46,22516.85236277715,75943.67635739339,-0.7359995000095638,98460.52872017054,0.7359994999999974
2018-09-04 13:07:00,0.0,-10.318441297499984,0.0,0.0,643.36,7359.525,288.96750000000003,68.455,22526.551697596806,75938.82668998356,4.84966740982762,98465.37838758036,0.0
2018-09-04 13:08:00,0.0,-10.318441297499984,0.0,0.0,643.36,7358.610000000001,288.96500000000003,68.455,22545.43444517121,75929.38531619636,9.441373787202725,98474.81976136757,0.0
2018-09-04 13:09:00,0.0,-10.318441297499984,0.0,0.0,642.28,7354.6675000000005,288.9275,68.455,22626.795354802,75888.70486138096,40.68045481539481,98515.50021618296,0.0
